Contas
347,72
454,55
386,4
374,0
492,65
345,79
448,22
434,02
345,23
327,82
380,39
465,68
406,49
496,48
401,95
504,6
357,1
416,6
365,35
378,79
389,94
406,27
352,15
413,12
387,08
333,49
325,54
466,06
376,31
331,34
525,39
420,39
404,5
349,16
333,2
395,1
383,62
340,93
340,01
338,75
337,91
355,88
404,52
415,82
382,52
392,35
419,31
322,21
397,0
483,75
375,04
461,89
375,93
424,32
403,18
338,35
344,27
504,6
441,52
379,26
372,68
349,38
408,79
352,16
366,68
355,74
436,06
377,17
392,79
338,83
355,49
394,1
328,72
373,49
384,15
335,83
457,45
405,52
376,81
352,93
328,08
450,04
362,74
332,36
351,97
412,63
398,74
341,05
466,76
332,11
488,31
396,09
365,86
371,92
389,25
418,17
325,39
350,88
387,43
470,7
466,7
512,56
461,8
348,44
383,93
462,39
452,69
374,28
416,12
362,51
330,61
378,53
375,52
360,59
418,46
372,69
408,32
434,51
612,58
379,38
472,19
397,84
401,44
380,08
392,51
373,12
453,95
352,1
330,43
359,32
355,31
359,3
377,4
359,44
376,69
359,56
409,77
610,82
396,6
361,14
318,7
548,57
400,05
376,26
319,15
378,84
392,01
359,7
334,0
332,64
551,02
390,33
359,66
386,93
383,18
331,67
447,67
374,98
391,13
500,49
334,63
350,37
403,46
445,86
356,1
358,2
425,16
595,84
388,78
350,27
341,35
377,25
441,7
677,18
369,16
388,87
525,42
402,39
397,03
498,93
390,21
343,54
474,21
328,63
456,29
384,42
369,64
368,49
377,06
363,27
411,95
364,72
384,82
322,52
384,47
362,46
449,19
371,52
435,88
426,33
428,53
373,17
388,04
410,07
389,78
371,62
346,13
385,46
330,5
321,71
339,62
427,59
398,29
428,4
353,34
458,77
332,65
340,56
457,04
393,82
428,88
398,55
358,35
337,57
324,59
537,32
327,99
494,78
390,56
400,48
396,36
418,93
350,07
320,35
357,56
412,67
340,81
461,21
377,97
338,45
393,23
411,47
416,6
457,15
331,15
457,29
466,42
337,62
342,52
433,01
364,99
481,94
514,06
338,43
349,43
390,17
320,09
324,98
345,86
560,72
399,16
354,76
342,3
337,35
357,39
355,28
372,7
414,87
380,12
438,04
369,36
524,34
435,93
397,43
415,12
358,4
371,94
370,15
350,63
333,49
419,11
451,95
408,56
379,96
588,54
354,31
399,56
465,84
339,82
424,93
533,6
384,3
393,94
354,52
414,29
349,83
381,1
331,03
316,69
361,78
361,14
365,28
433,35
454,64
402,24
427,49
350,76
343,21
415,76
339,49
336,78
685,04
387,84
361,17
356,73
331,56
400,87
369,25
451,89
418,07
367,73
322,47
387,99
382,99
320,35
409,57
338,65
456,89
379,77
355,7
396,08
392,32
390,16
444,04
399,86
352,54
370,63
492,62
349,55
408,46
447,39
415,17
388,34
397,3
419,81
349,17
383,33
587,51
410,58
390,36
366,12
349,53
399,38
403,8
379,78
660,25
352,34
344,8
366,73
381,44
347,9
397,86
404,67
428,8
359,98
482,68
423,41
351,65
347,77
369,69
404,83
414,59
423,27
576,16
325,99
378,4
561,97
432,52
343,06
394,75
375,44
373,72
359,25
389,94
462,07
362,71
423,84
437,55
481,76
347,25
385,47
354,94
390,05
389,67
340,14
393,44
584,74
414,87
335,23
345,4
382,74
346,07
475,77
332,73
415,37
328,81
381,9
341,95
428,63
457,89
404,63
462,4
318,26
392,69
414,36
423,67
410,18
425,35
392,03
335,44
358,96
476,33
464,23
413,05
430,32
452,45
412,23
473,25
469,72
639,91
360,56
361,28
407,06
552,55
481,7
440,43
489,38
415,64
370,22
591,29
410,39
467,45
318,21
319,69
394,54
346,09
400,11
361,22
670,36
459,28
500,71
321,5
439,25
375,63
503,08
426,86
382,84
337,81
393,39
473,87
510,34
367,27
633,79
465,54
346,7
340,11
378,76
367,16
416,22
387,21
370,91
329,78
429,3
328,31
465,88
322,69
327,37
346,56
363,32
355,13
363,14
401,39
347,26
401,99
318,3
346,12
326,62
464,69
351,42
424,24
324,09
508,17
390,53
383,94
329,99
342,49
372,39
343,55
454,56
388,76
343,9
439,86
366,2
435,86
359,43
418,81
364,68
454,59
324,37
335,91
376,73
352,95
363,38
427,63
362,51
404,36
345,91
321,78
435,32
538,21
397,44
379,51
390,88
490,28
398,2
439,54
435,62
462,95
378,38
358,9
419,66
455,69
474,66
505,16
446,89
356,78
397,36
391,85
385,46
419,81
373,72
373,79
547,38
381,09
462,2
468,18
399,11
375,7
347,13
328,07
425,35
409,61
437,32
361,41
563,2
415,89
379,1
321,14
366,03
441,49
501,83
387,41
522,74
344,83
411,75
413,79
425,99
395,35
407,85
344,14
489,74
452,19
405,14
454,45
493,56
424,82
581,11
431,51
348,71
401,75
458,29
493,68
396,66
346,23
374,64
334,17
440,21
365,49
353,82
449,0
519,94
353,67
397,07
376,7
499,33
382,56
343,45
385,15
473,69
373,78
357,42
380,15
344,35
376,63
360,3
613,4
323,56
348,57
357,39
344,55
412,45
353,04
331,95
391,56
371,02
354,7
496,2
414,88
406,81
416,52
412,73
373,41
353,41
392,87
372,53
323,39
342,08
366,67
451,02
393,13
347,4
339,79
471,7
375,64
315,45
378,83
431,01
339,01
388,62
394,09
340,52
481,59
395,15
366,44
375,98
335,78
334,86
362,45
365,02
372,75
491,72
426,56
325,4
469,28
362,13
434,35
365,42
391,27
337,48
404,6
444,14
328,16
445,55
353,27
530,75
435,93
421,36
376,27
649,43
362,39
342,71
354,5
460,74
390,15
381,81
363,0
379,08
360,19
428,66
371,68
355,16
452,34
343,58
390,97
323,31
333,13
366,73
359,48
359,42
436,72
441,79
402,51
342,11
378,68
551,21
628,14
453,27
343,17
379,13
398,25
389,06
463,43
432,96
341,69
356,03
452,87
495,68
399,03
510,92
391,99
346,48
425,47
719,46
335,96
505,97
421,03
353,88
323,6
319,46
359,34
408,85
445,94
467,5
402,8
392,9
368,18
410,54
354,42
337,15
389,25
439,0
332,44
359,35
387,13
385,96
419,0
546,75
319,54
553,69
539,92
447,47
397,86
355,12
446,33
401,12
369,13
443,95
459,89
494,73
351,21
479,19
369,98
398,03
410,59
470,13
434,75
368,37
320,65
418,1
395,44
335,67
402,86
386,42
493,53
564,57
457,39
383,19
391,58
350,03
356,44
380,06
374,68
334,4
494,8
512,07
490,88
516,61
613,05
350,66
604,65
368,1
429,58
329,48
362,44
460,24
433,56
367,23
391,55
358,15
459,96
503,0
350,81
385,58
333,53
400,87
421,01
406,26
414,99
379,74
380,99
378,54
361,19
366,32
417,51
494,93
345,06
380,79
339,07
361,93
368,94
396,33
394,61
385,08
411,46
347,95
396,85
435,99
347,55
326,24
459,15
339,88
359,94
433,54
345,98
452,31
354,35
350,04
339,19
354,67
422,42
359,95
459,55
387,33
392,32
349,04
474,45
436,69
434,28
376,8
336,17
395,5
419,16
419,91
409,95
407,09
354,17
355,92
339,43
460,71
557,11
714,61
399,76
407,26
378,8
398,77
345,86
377,77
350,31
371,39
353,11
419,2
428,74
405,18
356,08
337,72
429,65
387,03
325,64
395,0
407,76
330,48
420,51
333,31
352,2
333,45
348,74
337,93
460,08
374,15
364,34
469,59
464,19
367,7
403,89
358,89
381,54
342,28
413,58
473,77
455,1
389,63
324,35
357,15
381,48
334,96
331,43
503,91
443,96
419,14
433,69
338,71
347,7
399,95
404,95
333,73
395,52
382,44
452,03
405,28
518,48
367,95
340,35
514,9
408,77
382,75
348,85
368,46
366,15
339,24
320,86
365,16
435,83
483,01
455,73
461,39
342,19
401,15
419,72
424,54
381,57
393,48
452,87
417,03
430,82
363,24
426,56
392,69
443,41
354,16
436,24
369,06
436,63
401,56
388,42
371,5
382,97
365,26
370,55
415,07
327,95
435,48
436,89
372,88
395,03
345,61
410,45
349,29
316,13
478,68
342,45
381,84
397,32
414,91
386,51
402,78
371,79
330,92
384,4
424,9
344,1
397,95
545,6
380,91
383,58
329,45
340,87
349,64
421,87
346,03
409,02
352,57
330,12
431,25
366,62
415,45
329,52
319,94
392,18
339,96
391,35
392,6
385,29
460,59
407,82
545,45
367,79
335,41
354,86
370,42
558,37
388,42
464,33
364,21
359,3
328,83
553,23
498,87
398,6
373,11
390,58
334,55
415,31
488,74
494,67
329,53
463,38
334,69
320,55
467,24
360,91
452,77
444,33
433,04
389,87
337,1
370,52
496,7
455,24
372,93
372,35
425,69
394,07
375,39
419,14
416,66
355,84
406,24
412,22
385,55
352,05
369,1
345,5
408,08
329,63
509,39
483,26
413,92
449,6
443,41
395,0
376,76
371,25
514,2
350,85
351,5
457,89
448,7
373,9
421,68
431,87
335,99
490,63
431,84
415,26
432,49
406,66
382,42
395,54
334,02
567,52
381,53
564,69
396,57
358,94
487,24
412,33
627,96
357,98
492,13
498,49
438,8
499,52
382,75
350,69
362,4
392,38
443,3
353,0
371,29
355,77
459,5
563,39
345,32
425,31
472,11
378,12
335,13
486,15
333,82
520,76
355,01
330,91
365,45
387,72
399,86
431,98
405,66
550,1
385,09
409,25
403,52
328,82
340,11
392,62
417,78
323,08
557,28
423,84
389,31
420,26
363,05
400,55
410,93
487,52
380,27
334,38
349,84
376,17
336,73
346,43
350,14
372,9
422,83
370,69
428,1
389,36
347,44
412,12
401,37
430,24
447,39
491,21
425,43
399,26
430,62
366,26
363,14
507,59
361,95
350,97
425,39
366,62
446,45
482,51
355,61
434,98
361,0
377,22
408,89
363,23
402,78
381,35
448,52
448,76
363,43
410,45
462,93
345,95
381,03
407,44
344,72
368,32
534,07
361,83
366,26
424,52
341,4
382,16
351,28
402,65
316,55
393,93
409,31
369,45
372,25
364,1
381,47
509,3
451,4
381,42
368,33
442,69
398,53
344,03
375,56
495,7
421,46
368,81
332,97
402,33
389,67
379,84
443,68
422,4
333,64
389,98
338,77
364,79
337,04
337,85
410,25
403,54
385,82
361,28
335,43
364,98
403,83
402,35
493,2
476,38
387,97
364,55
352,11
332,29
341,37
403,93
427,68
372,95
621,15
341,62
330,51
617,68
334,42
372,32
354,86
408,77
368,93
427,93
445,49
332,11
351,04
434,78
463,71
396,9
413,81
500,81
369,47
396,24
476,5
483,35
381,86
352,06
381,29
386,29
350,89
355,72
483,5
417,1
372,54
343,19
356,14
329,17
398,49
354,22
403,39
433,93
404,34
367,04
349,28
339,46
472,68
401,53
369,44
423,19
455,96
354,93
399,64
400,9
495,57
368,84
348,19
406,55
429,52
394,63
503,79
368,7
396,1
333,57
346,56
355,15
376,01
336,79
422,12
352,15
586,48
353,3
390,02
383,15
344,18
376,19
375,6
445,58
409,03
421,02
443,63
422,23
399,13
354,84
395,26
348,66
379,83
373,5
376,44
337,01
316,63
365,34
464,48
389,2
457,22
348,86
363,35
597,07
350,7
419,58
419,46
411,53
420,51
350,25
367,3
317,93
499,59
420,07
355,19
349,19
466,23
352,81
355,08
343,04
434,13
455,82
373,78
456,44
405,78
341,47
490,79
342,76
377,16
373,92
366,0
324,4
559,89
326,11
498,12
348,17
358,43
486,33
412,87
334,24
333,83
402,85
342,31
416,16
423,56
351,38
360,42
404,93
349,98
389,28
608,15
408,05
366,58
576,23
440,07
342,94
348,02
327,74
403,75
322,32
576,02
371,69
445,43
367,67
402,62
377,82
387,69
473,89
526,9
516,12
757,69
353,44
408,91
354,22
469,49
344,23
475,76
396,64
380,63
386,57
339,54
341,6
397,73
397,31
355,78
371,19
414,69
349,82
326,04
504,04
402,06
362,26
354,12
349,51
469,08
335,61
408,73
408,67
435,64
366,11
493,39
438,14
364,69
352,53
377,96
363,32
347,27
389,03
371,49
522,2
363,26
352,23
385,42
400,04
404,91
404,26
387,26
383,3
424,0
344,64
352,47
330,53
345,09
458,88
420,76
540,63
505,89
421,4
393,48
386,46
321,7
380,51
358,41
346,35
409,57
374,48
389,84
342,22
441,85
363,07
405,96
366,49
320,03
412,35
377,61
329,35
339,12
444,44
330,16
362,02
553,71
414,16
432,22
370,45
327,93
395,32
340,82
338,43
388,53
342,61
382,23
353,58
380,44
359,5
381,86
495,42
434,09
376,21
476,4
406,91
468,93
332,11
342,92
394,61
375,02
381,99
417,93
395,21
442,17
439,76
344,18
320,32
342,43
340,76
385,92
385,22
372,18
409,5
624,49
371,19
397,11
381,97
356,18
418,62
368,98
348,91
351,23
445,36
416,79
360,18
408,38
382,59
398,17
355,26
341,54
368,74
346,04
343,95
333,19
320,39
360,86
462,49
438,07
513,77
342,79
423,45
375,99
351,29
451,05
376,47
326,01
437,15
403,75
389,04
337,75
395,7
495,74
401,96
330,47
406,86
402,63
429,8
400,84
344,05
386,02
369,5
392,6
454,51
353,47
534,05
406,43
437,64
426,3
403,76
415,99
314,81
426,16
346,21
379,39
403,31
458,83
346,22
361,82
367,24
393,31
369,9
416,32
326,56
375,46
507,74
370,01
406,68
443,87
404,52
547,06
387,3
419,97
395,75
482,28
363,74
559,46
354,31
520,11
342,95
422,38
382,59
442,03
408,33
437,29
342,04
329,14
338,0
337,44
341,73
356,63
356,31
383,82
348,28
350,7
372,7
454,24
363,06
380,37
388,79
344,73
366,99
353,24
445,27
437,93
349,94
379,4
420,03
401,03
407,9
344,89
515,15
355,94
354,95
335,32
374,71
464,43
400,4
378,44
431,75
461,91
437,74
324,83
432,46
410,58
349,26
410,86
464,64
357,49
443,86
401,78
315,93
382,11
399,26
368,68
404,17
376,65
592,3
365,66
350,14
439,37
371,05
379,27
375,06
434,62
341,54
443,68
416,28
534,51
394,47
343,43
395,12
402,65
473,53
343,36
330,48
396,38
540,83
427,04
431,66
334,77
386,6
475,57
403,42
329,31
385,51
421,54
379,72
346,78
442,03
364,0
409,67
384,07
362,47
557,71
358,08
388,6
383,91
394,86
545,9
421,64
362,08
499,69
435,0
362,86
481,0
334,53
340,48
328,2
322,0
473,03
395,62
329,71
382,52
446,65
351,68
368,69
565,3
372,77
331,15
359,67
328,55
427,96
347,12
346,17
580,42
337,75
333,68
341,81
449,55
417,52
359,17
355,74
411,87
397,97
375,86
420,11
340,07
347,63
424,12
403,1
386,28
574,21
437,13
360,33
350,34
406,25
472,7
326,18
401,39
367,95
395,6
332,25
472,62
502,41
429,27
528,31
365,77
399,86
430,49
407,14
371,35
376,39
491,02
383,48
466,51
380,7
465,88
389,33
423,7
354,41
399,73
354,93
364,73
368,17
375,55
454,0
363,13
393,28
466,22
422,07
326,47
331,73
408,42
361,09
329,23
358,27
411,02
367,68
387,61
371,66
353,17
398,49
327,52
348,96
436,8
332,33
384,82
364,3
360,44
445,08
463,2
341,75
375,95
323,73
439,96
382,01
331,04
350,49
339,46
348,66
324,9
489,74
342,76
384,69
410,37
463,35
386,58
370,95
388,92
341,6
343,75
369,89
320,75
353,9
361,78
549,9
476,67
410,12
442,17
343,52
390,46
431,3
343,77
331,79
402,88
333,95
416,56
461,61
344,66
346,88
458,64
386,88
445,63
371,55
375,06
385,44
518,72
438,58
352,76
394,65
368,38
360,44
414,51
400,28
344,99
385,57
359,25
409,99
357,57
375,35
361,51
326,99
511,99
384,97
516,59
387,44
427,6
355,02
355,9
381,98
515,38
345,99
323,68
456,36
432,54
363,75
568,19
575,44
325,98
354,2
381,61
408,11
398,14
384,77
341,71
416,71
420,89
449,55
338,16
373,5
361,77
337,73
372,76
343,02
334,05
433,61
363,53
352,54
472,67
423,16
322,48
408,56
408,24
370,83
369,13
328,73
566,28
372,58
404,88
375,17
353,09
440,09
392,83
372,97
404,17
379,67
525,81
437,14
415,02
330,7
417,54
415,71
343,5
330,3
433,64
444,18
356,09
354,49
391,82
363,4
329,92
343,19
402,48
344,73
448,73
414,54
405,08
390,61
351,58
424,48
350,66
453,93
504,15
392,48
487,6
343,57
415,35
383,42
435,08
323,09
430,11
354,73
386,05
563,45
417,77
408,27
402,82
464,01
437,97
403,54
395,66
391,7
380,55
337,78
416,2
358,23
374,49
443,82
381,75
377,78
392,66
368,57
559,93
538,0
534,15
403,03
355,91
446,23
368,9
454,29
354,27
407,72
467,98
371,36
371,2
332,09
355,33
401,78
411,61
421,95
325,62
369,11
334,35
398,59
328,75
340,54
436,51
359,43
488,59
423,95
371,62
450,06
375,54
431,7
353,62
455,5
330,29
340,51
344,93
357,26
404,06
384,54
432,65
469,43
328,43
482,18
374,48
531,35
352,12
324,17
424,82
420,02
341,17
343,79
438,85
407,22
369,81
414,08
400,64
346,75
445,35
428,29
385,76
438,91
549,29
343,46
371,82
374,1
437,02
356,81
432,3
361,16
340,39
388,99
360,31
394,64
409,25
329,61
364,82
389,04
439,28
428,87
349,28
376,44
412,82
373,11
352,35
382,5
406,26
346,34
420,49
392,36
423,22
381,35
526,36
404,99
431,94
420,19
375,81
399,21
357,66
516,32
412,28
350,42
486,62
378,27
443,53
329,17
466,04
409,44
347,93
408,26
503,09
358,74
358,25
375,09
388,52
449,36
413,22
375,05
401,87
523,58
425,46
380,15
373,67
398,17
448,24
353,67
436,02
379,15
386,6
634,25
427,68
361,5
409,24
452,8
428,54
322,23
384,38
412,2
406,7
364,63
429,89
466,47
330,14
328,61
408,65
436,5
358,9
322,84
385,26
407,69
371,35
455,12
403,7
355,04
358,61
386,41
368,37
327,63
398,3
359,57
366,04
343,23
506,32
423,1
537,59
371,13
427,41
399,36
356,38
370,68
422,96
343,19
456,06
394,38
443,74
407,95
330,27
384,42
458,12
393,52
385,78
393,47
326,49
468,1
320,33
489,57
368,01
412,61
325,31
435,6
421,85
417,36
324,73
351,74
408,3
465,34
347,05
347,87
403,97
616,06
357,01
367,49
361,41
379,26
473,35
381,92
634,78
391,44
483,59
370,69
337,84
381,84
418,44
352,03
466,2
363,3
343,24
596,53
350,34
362,12
430,59
369,17
344,21
358,33
547,27
421,05
436,02
400,85
411,68
365,91
393,17
323,67
451,96
365,53
339,86
396,52
375,71
448,66
382,98
357,53
384,24
496,52
451,69
420,85
455,73
426,63
348,08
436,7
467,14
472,92
341,94
362,24
356,54
370,26
413,19
395,01
395,02
335,41
360,78
480,75
466,7
382,1
436,93
406,98
446,22
440,62
386,27
421,31
411,36
387,71
376,35
526,79
387,77
431,79
516,29
421,19
417,88
388,09
412,59
372,4
661,28
335,9
379,35
422,41
417,94
372,32
328,77
339,53
399,15
324,42
427,73
475,32
441,8
459,22
324,9
374,13
345,78
331,53
364,74
513,05
549,15
349,55
391,69
411,61
374,47
483,02
365,36
358,67
351,23
374,14
317,49
376,39
395,23
399,01
344,07
397,83
396,57
397,91
443,49
342,93
375,03
327,72
435,42
347,21
457,2
460,6
379,74
377,13
334,04
389,84
442,72
405,58
496,61
369,6
369,54
349,24
577,74
333,86
436,46
444,54
440,77
351,87
379,71
424,6
359,35
372,81
360,01
393,71
389,9
518,32
426,29
338,67
340,58
437,95
389,3
567,64
567,17
349,06
406,59
340,89
436,52
537,68
397,52
368,06
413,45
454,17
454,81
368,54
358,42
403,05
371,45
483,06
370,91
393,14
411,7
334,58
361,57
560,4
450,17
370,31
436,86
481,21
377,38
445,78
433,29
341,3
377,65
521,87
555,84
450,93
360,26
321,43
355,23
337,95
532,01
327,36
342,01
401,73
388,9
515,16
428,23
381,26
485,14
369,05
525,99
350,61
386,87
322,96
455,78
398,16
526,36
375,87
334,28
418,18
362,73
442,21
351,29
501,86
393,1
381,46
493,62
457,21
355,85
454,41
435,24
384,4
446,79
501,31
385,98
386,17
383,22
354,43
385,42
379,53
376,63
375,9
341,94
467,04
361,51
508,31
347,69
537,89
371,2
455,58
397,56
338,47
339,73
358,3
368,65
387,72
411,02
380,61
407,33
418,5
378,35
433,87
452,78
420,4
424,7
401,43
476,09
389,0
358,97
390,67
338,88
336,11
453,24
510,4
372,61
454,14
325,64
420,63
389,22
531,71
381,52
345,51
333,22
390,63
401,31
378,41
456,28
496,55
372,11
328,11
407,72
478,27
372,31
424,68
343,48
406,1
426,1
407,96
569,56
508,83
438,88
468,05
405,64
386,77
367,54
342,91
514,79
576,06
392,0
392,99
429,37
381,75
346,32
338,18
570,08
330,34
410,53
332,6
384,31
371,88
335,72
432,18
344,34
333,0
441,28
372,08
354,98
446,68
342,97
328,52
488,53
547,09
382,9
382,21
451,9
476,98
346,01
374,33
405,19
446,51
437,01
423,68
476,7
386,69
516,0
362,82
438,35
368,66
383,67
392,16
366,23
481,48
370,79
389,21
428,45
643,11
431,37
394,2
326,01
382,28
359,05
373,71
367,76
427,65
381,18
350,6
455,86
340,28
391,51
382,65
412,54
477,84
675,64
394,16
358,45
355,0
354,84
409,99
323,15
338,82
410,05
460,68
461,27
396,97
